0,1,2,3,4,5,6,7,8,9,label
0.11185741424560547,0.18036358058452606,0.30145370960235596,-0.3206980526447296,-0.08832599222660065,0.17339164018630981,-0.41408345103263855,-0.0709521546959877,-0.14289742708206177,-0.24367302656173706,0
0.08228272199630737,1.1676969528198242,1.9863743782043457,1.3370428085327148,-0.0980169028043747,-0.006543984171003103,-0.5216067433357239,-0.403516948223114,0.40916773676872253,-0.7529414296150208,1
-1.4282035827636719,4.686225414276123,-0.13365450501441956,0.17503808438777924,-2.01511812210083,-0.5003750920295715,-1.0002546310424805,-3.606032609939575,-1.2345587015151978,-0.716299295425415,0
1.1005412340164185,0.7595142722129822,-0.5061293244361877,-0.5637702345848083,0.49514925479888916,0.5744030475616455,-1.2773338556289673,-0.3296443819999695,-1.6029942035675049,-0.22242043912410736,0
-2.511857271194458,0.9778691530227661,3.6983816623687744,2.5449628829956055,-1.6179136037826538,1.5098079442977905,-3.3999826908111572,-1.5806336402893066,-0.10770256072282791,-1.0656406879425049,1
0.39815619587898254,0.21523140370845795,0.7411379218101501,-0.10300593823194504,-0.282553106546402,0.7548781633377075,-1.6404459476470947,-1.411624550819397,-0.8497816324234009,-0.318693071603775,0
-0.034083496779203415,1.0060763359069824,0.4359271228313446,0.20600348711013794,-0.05072195827960968,0.17240476608276367,-1.0761204957962036,0.09294978529214859,-0.7623041868209839,-0.9694187045097351,1
0.7890381217002869,-0.5721608996391296,-0.5955326557159424,-0.3974357545375824,-0.05640523135662079,-1.0912762880325317,-1.5775630474090576,0.04561479762196541,-0.39494094252586365,-1.9907370805740356,0
-0.239046111702919,2.002769947052002,1.3495017290115356,-0.5595833659172058,0.09986183792352676,0.15660472214221954,-0.8752890229225159,-0.8424507975578308,-0.38107606768608093,-0.738514244556427,1
3.033622980117798,-1.4768445491790771,0.7731857299804688,0.5412024855613708,0.6054112315177917,-1.2086280584335327,-2.045295238494873,-1.2351315021514893,-1.4854744672775269,-1.3820120096206665,0
-0.9589123129844666,0.72415691614151,3.5654139518737793,-2.5818018913269043,1.885292887687683,6.205759525299072,-0.2272525131702423,-1.7064663171768188,-4.465274810791016,-0.651291012763977,0
0.5925121307373047,0.6833839416503906,0.08013495802879333,0.21094828844070435,-0.447207510471344,0.25046131014823914,-0.44414329528808594,0.20531918108463287,-0.7249438166618347,-0.8781040906906128,0
3.0436511039733887,0.2885650098323822,-1.7310223579406738,2.5620710849761963,0.34776100516319275,0.09302644431591034,-4.564862251281738,-2.2681691646575928,0.05202612653374672,-2.4769554138183594,0
0.2485344409942627,0.26445406675338745,1.3777087926864624,0.6849826574325562,0.29190319776535034,0.40617600083351135,-1.2933133840560913,0.45657044649124146,0.15366919338703156,-1.8568814992904663,1
1.352761149406433,0.7610377669334412,0.49803781509399414,-0.044338058680295944,-1.3227750062942505,0.9273549914360046,-2.641083002090454,0.48289498686790466,-0.790179967880249,-1.6641722917556763,0
1.7741966247558594,-0.10662949085235596,-0.7094287872314453,2.8614585399627686,-1.4708408117294312,2.557063579559326,1.4717881679534912,-1.032809853553772,-5.693941593170166,-5.554136753082275,0
-2.1500046253204346,4.407244682312012,-0.6486023664474487,-1.077399492263794,-0.8613356947898865,-0.06254126876592636,-0.731431245803833,-1.8979779481887817,-1.4366095066070557,-1.8495489358901978,0
