0,1,2,3,4,5,6,7,8,9,label
0.8665411472320557,0.889737606048584,-0.5095075368881226,-0.16170631349086761,0.09408146142959595,0.7297199964523315,0.5337940454483032,-0.424606591463089,-0.14192433655261993,0.055340979248285294,1
2.7774500846862793,-0.3644788861274719,-0.7701219320297241,-2.70928955078125,0.03305418789386749,2.17862868309021,0.9562212228775024,1.4675854444503784,-1.8138399124145508,0.6748156547546387,0
1.3907278776168823,-0.5092954635620117,0.21808817982673645,-0.5917066335678101,0.35333895683288574,2.89005708694458,-2.437131404876709,1.41789972782135,-0.5567916035652161,0.46240752935409546,1
0.02053867094218731,0.8357064723968506,-0.6873884797096252,0.044408511370420456,0.304442435503006,0.4760388731956482,-0.47046905755996704,-0.8091532588005066,-0.7584258913993835,-0.07563904672861099,0
0.6559354662895203,1.0643854141235352,3.3663742542266846,1.1135140657424927,-1.7219035625457764,2.23954701423645,-4.411862850189209,1.828052043914795,-3.5695810317993164,-1.55011785030365,1
1.8863786458969116,0.7394759058952332,7.416085720062256,0.5589106678962708,0.6093838810920715,3.5687127113342285,-5.525402545928955,1.4575104713439941,-2.4313175678253174,-2.725670576095581,1
1.8135665655136108,0.11769572645425797,-1.3973723649978638,-0.9894638657569885,-1.544996976852417,0.3991355895996094,-1.5718594789505005,0.358760803937912,-1.9597817659378052,-0.05511980876326561,1
6.319987773895264,3.918534994125366,5.0250325202941895,-6.602158546447754,8.192314147949219,2.61483097076416,-0.6998602151870728,-4.003476619720459,3.5203604698181152,0.40509650111198425,0
0.5510296821594238,1.2559587955474854,-1.4976189136505127,-0.39396825432777405,0.40543559193611145,1.0131142139434814,-0.7799357771873474,-0.8110265135765076,0.13252751529216766,0.4608787000179291,0
1.827045202255249,1.5220884084701538,-0.5109484791755676,-1.8221149444580078,0.7296713590621948,-0.28621548414230347,-1.3621842861175537,-1.589363694190979,0.0835491344332695,-1.202379822731018,0
1.2409108877182007,-1.0029654502868652,0.9203259348869324,-1.1831026077270508,-1.3950414657592773,4.5921101570129395,0.10351043194532394,-0.027380848303437233,-1.7532289028167725,-1.2819243669509888,1
0.9471474885940552,0.3504710793495178,0.2449912130832672,-1.1558064222335815,-0.13364547491073608,1.06941819190979,-0.4385961890220642,-0.09976687282323837,-0.9422500729560852,-0.2822445034980774,1
1.5577061176300049,0.9270949363708496,-1.0382037162780762,-2.9087512493133545,0.13430503010749817,-2.6485114097595215,-3.0619490146636963,-2.2585983276367188,-0.6867070198059082,1.6341509819030762,0
1.5241447687149048,1.8170928955078125,-0.7592065334320068,0.6313762068748474,1.7022851705551147,0.8176149725914001,-1.9561474323272705,-3.5567355155944824,0.1793426275253296,0.9915885329246521,0
0.6649718880653381,0.5758982300758362,-0.5678788423538208,-0.03189447522163391,-1.3638335466384888,1.038902997970581,-0.7330588698387146,-0.27027371525764465,-0.499549001455307,0.16893568634986877,1
0.7057890892028809,0.7520637512207031,-0.3211585283279419,-0.9003190994262695,-0.05804401636123657,1.129366397857666,-0.7591389417648315,-0.3995262682437897,-0.878102719783783,1.1123902797698975,0
0.28386905789375305,1.7045605182647705,2.483985185623169,-0.4695013463497162,-2.1096208095550537,3.4972639083862305,-5.919998645782471,1.3389761447906494,0.015591626055538654,-0.22508186101913452,1
0.4832973778247833,0.2281506061553955,-0.6607313752174377,-0.38726451992988586,-0.533214807510376,1.298309564590454,-0.376860111951828,0.0110308937728405,-0.946092963218689,0.6674666404724121,1
0.7215270400047302,0.5736027359962463,-0.11771435290575027,-0.830044686794281,-0.4504649043083191,0.5688897371292114,-0.5151141881942749,-0.187074214220047,-0.4849180579185486,0.17672821879386902,0
1.047674536705017,-0.059579066932201385,0.19921045005321503,-0.5452341437339783,-0.9677590131759644,1.9654079675674438,-2.777118682861328,-0.3258461356163025,-0.7181834578514099,-1.9487861394882202,1
2.4812188148498535,0.8933437466621399,0.08292035758495331,-1.1634105443954468,0.2920512557029724,1.8488644361495972,-0.44534605741500854,-2.0103442668914795,0.2530474066734314,-1.4722760915756226,0
0.42711761593818665,0.6874144077301025,-0.7774279117584229,-0.1587645411491394,-1.1239354610443115,1.5166910886764526,-0.6358943581581116,0.7154201865196228,-1.2357834577560425,-0.6248590350151062,1
0.5631870627403259,0.720668375492096,-0.7798143625259399,-1.200505256652832,0.3939278721809387,0.6410410404205322,-0.47439175844192505,0.12250558286905289,-0.8526265025138855,0.05152540281414986,0
3.841956853866577,2.961735963821411,0.3273357152938843,-2.5086379051208496,4.44248628616333,0.202102929353714,1.0045465230941772,-2.889300584793091,-0.09276818484067917,-0.3179883360862732,0
