x1,x2,label
-0.983,-0.71,1
-0.975,-0.861,1
-0.9670000000000001,-0.76,1
-0.983,-0.483,1
-0.981,-0.6990000000000001,1
-0.99,-0.845,1
-0.9670000000000001,-0.564,1
-0.9670000000000001,-0.42200000000000004,1
-0.961,-0.573,1
-0.973,0.14,1
-0.973,0.0577,1
-0.987,-0.878,1
-0.985,-0.879,1
-0.991,-0.7659999999999999,1
-0.8170000000000001,-0.0681,1
-0.975,-0.9540000000000001,1
-0.982,-0.94,1
-0.988,-0.597,1
-0.993,-0.838,1
-0.991,-0.966,1
-0.9940000000000001,-0.9690000000000001,1
-0.99,-0.95,1
-0.99,-0.895,1
-0.987,-0.987,1
-0.988,-0.9420000000000001,1
-0.986,-0.937,1
-0.9940000000000001,-0.9640000000000001,1
-0.929,-0.799,1
-0.9740000000000001,-0.5589999999999999,1
-0.9790000000000001,-0.41,1
-0.9570000000000001,-0.0743,1
-0.9159999999999999,-0.584,1
-0.951,-0.513,1
-0.987,-0.467,1
-0.995,-0.863,1
-0.9790000000000001,-0.353,1
-0.977,-0.0328,1
-0.9890000000000001,-0.976,1
-0.9840000000000001,-0.9690000000000001,1
-0.977,-0.83,1
-0.985,-0.758,1
-0.8,-0.675,1
-0.9640000000000001,-0.932,1
-0.977,-0.857,1
-0.987,-0.733,1
-0.9890000000000001,-0.629,1
-0.98,-0.9670000000000001,1
-0.986,-0.8640000000000001,1
-0.992,-0.972,1
-0.993,-0.955,1
-0.99,-0.877,1
-0.991,-0.948,1
-0.9940000000000001,-0.9590000000000001,1
-0.795,-0.674,1
-0.865,-0.74,1
-0.965,-0.318,1
-0.9329999999999999,0.015,1
-0.8370000000000001,-0.693,1
-0.799,-0.17600000000000002,1
-0.763,-0.948,1
-0.7809999999999999,-0.846,1
-0.736,-0.8390000000000001,1
-0.711,-0.753,1
-0.787,-0.264,1
-0.8590000000000001,-0.188,1
-0.905,-0.932,1
-0.878,-0.299,1
-0.852,-0.845,1
-0.877,-0.625,1
-0.608,-0.608,1
-0.809,-0.943,1
-0.972,-0.8059999999999999,1
-0.975,-0.77,1
-0.9640000000000001,-0.33299999999999996,1
-0.95,-0.852,1
-0.946,-0.727,1
-0.956,-0.446,1
-0.965,-0.6709999999999999,1
-0.988,-0.857,1
-0.99,-0.943,1
-0.9940000000000001,-0.953,1
-0.991,-0.977,1
-0.9940000000000001,-1.0,1
-0.9520000000000001,0.205,1
-0.86,-0.20199999999999999,1
-0.937,-0.35600000000000004,1
-0.889,0.0409,1
-0.9,-0.516,1
-0.907,-0.7879999999999999,1
-0.9009999999999999,-0.6459999999999999,1
-0.9359999999999999,-0.276,1
-0.978,-0.7559999999999999,1
-0.986,-0.89,1
-0.9790000000000001,-0.9790000000000001,1
-0.977,-0.799,1
-0.995,-0.7020000000000001,1
-0.986,-0.889,1
-0.982,-0.914,1
-0.688,-0.557,1
-0.802,-0.504,1
-0.79,-0.821,1
-0.752,-0.599,1
-0.863,-0.579,1
-0.825,-0.147,1
-0.809,-0.815,1
-0.8759999999999999,-0.473,1
-0.929,-0.62,1
-0.9109999999999999,-0.243,1
-0.9159999999999999,-0.6629999999999999,1
-0.935,-0.327,1
-0.9440000000000001,-0.221,1
-0.987,-0.5539999999999999,1
-0.94,-0.136,1
-0.9179999999999999,-0.424,1
-0.7190000000000001,-0.536,1
-0.809,-0.465,1
-0.748,-0.912,1
-0.758,-0.848,1
-0.777,-0.54,1
-0.897,-0.84,1
-0.927,-0.648,1
-0.9390000000000001,-0.489,1
-0.924,-0.624,1
-0.8079999999999999,-0.47600000000000003,1
-0.649,-0.825,1
-0.7020000000000001,0.214,1
-0.88,-0.546,1
-0.968,-0.507,1
-0.981,-0.9229999999999999,1
-0.10099999999999999,-0.596,1
-0.779,-0.188,1
-0.877,-0.446,1
-0.878,-0.484,1
-0.915,-0.171,1
-0.917,-0.511,1
-0.914,-0.268,1
-0.975,-0.848,1
-0.977,-0.909,1
-0.98,-0.23399999999999999,1
-0.982,-0.8390000000000001,1
-0.988,-0.8809999999999999,1
-0.987,-0.513,1
-0.8640000000000001,-0.307,1
-0.878,-0.38299999999999995,1
-0.8490000000000001,-0.725,1
-0.8240000000000001,-0.5920000000000001,1
-0.8740000000000001,-0.685,1
-0.9259999999999999,-0.841,1
-0.9490000000000001,-0.682,1
-0.934,-0.835,1
-0.924,-0.451,1
-0.973,-0.733,1
-0.965,-0.5589999999999999,1
-0.9790000000000001,-0.9440000000000001,1
-0.983,-0.938,1
-0.985,-0.9840000000000001,1
-0.245,-0.8029999999999999,1
-0.768,-0.701,1
-0.9009999999999999,-0.629,1
-0.934,-0.7659999999999999,1
-0.9229999999999999,-0.355,1
-0.9059999999999999,-0.71,1
-0.934,0.107,1
-0.97,-0.856,1
-0.975,-0.763,1
-0.8740000000000001,-0.7440000000000001,1
-0.8640000000000001,-0.565,1
-0.935,-0.843,1
-0.965,-0.215,1
-0.828,0.36,1
-0.8640000000000001,-0.35,1
-0.945,-0.5589999999999999,1
-0.9590000000000001,-0.8340000000000001,1
-0.9590000000000001,-0.777,1
-0.9690000000000001,-0.185,1
-0.973,-0.7340000000000001,1
-0.968,-0.7020000000000001,1
-0.9690000000000001,-0.8440000000000001,1
-0.978,-0.379,1
-0.987,-0.768,1
-0.992,-0.889,1
-0.992,-0.852,1
-0.9440000000000001,0.00283,1
-0.774,-0.698,1
-0.8959999999999999,-0.153,1
-0.956,-0.442,1
-0.966,-0.993,1
-0.976,-0.391,1
-0.89,-0.109,1
-0.8059999999999999,-0.73,1
-0.8490000000000001,-0.33399999999999996,1
-0.897,-0.56,1
-0.9129999999999999,-0.474,1
-0.9540000000000001,-0.703,1
-0.9690000000000001,-0.578,1
-0.9670000000000001,-0.762,1
-0.961,-0.8859999999999999,1
-0.9640000000000001,-0.735,1
-0.9390000000000001,-0.7440000000000001,1
-0.932,-0.682,1
-0.8109999999999999,-0.682,1
-0.8540000000000001,0.0126,1
-0.904,-0.48,1
-0.9159999999999999,-0.5870000000000001,1
-0.871,-0.467,1
-0.748,-0.47,1
-0.733,-0.0329,1
-0.8540000000000001,-0.374,1
-0.9209999999999999,-0.956,1
-0.932,-0.59,1
-0.956,-0.883,1
-0.9690000000000001,-0.7120000000000001,1
-0.961,-0.688,1
-0.961,-0.467,1
-0.732,-0.586,1
-0.847,-0.6609999999999999,1
-0.867,-0.5720000000000001,1
-0.94,-0.696,1
-0.9540000000000001,-0.89,1
-0.968,-0.607,1
-0.968,-0.762,1
-0.966,-0.688,1
-0.9620000000000001,-0.737,1
-0.958,-0.764,1
-0.96,-0.55,1
-0.9520000000000001,-0.867,1
-0.953,-0.66,1
-0.927,-0.542,1
-0.9590000000000001,-0.545,1
-0.976,-0.865,1
-0.978,-0.88,1
-0.9520000000000001,-0.581,1
-0.9840000000000001,-0.45899999999999996,1
-0.9570000000000001,-0.39,1
-0.934,-0.35100000000000003,1
-0.951,-0.867,1
-0.966,-0.703,1
-0.9840000000000001,-0.165,1
-0.9590000000000001,-0.8220000000000001,1
-0.956,-0.8909999999999999,1
-0.963,-0.604,1
-0.972,-0.701,1
-0.6920000000000001,-0.568,1
-0.9159999999999999,-0.85,1
-0.948,-0.9470000000000001,1
-0.965,-0.9620000000000001,1
-0.98,-0.8009999999999999,1
-0.968,-0.83,1
-0.963,-0.8540000000000001,1
-0.977,-0.446,1
